timestamp,pid,proc_name,score,label,pkts
2026-01-23 14:17:33,22292,brave,0.999996,Normal Traffic,6
2026-01-23 14:17:36,22292,brave,0.999999,Normal Traffic,2
2026-01-23 14:17:38,19488,msedge,0.999995,Normal Traffic,2
2026-01-23 14:17:42,16272,Hiddify,0.999997,Normal Traffic,3000
2026-01-23 14:17:42,25652,tanksblitz,0.999998,Normal Traffic,3000
2026-01-23 14:17:52,16272,Hiddify,0.999946,Normal Traffic,2
2026-01-23 14:17:52,25652,tanksblitz,0.999993,Normal Traffic,2
2026-01-23 14:17:58,25188,Telegram,0.999992,Normal Traffic,3
2026-01-23 14:17:59,2400,svchost,0.999998,Normal Traffic,4
2026-01-23 14:18:01,6284,HiddifyCli,0.999993,Normal Traffic,3000
2026-01-23 14:18:01,5412,svchost,0.999886,Normal Traffic,1
2026-01-23 14:18:03,22292,brave,0.999996,Normal Traffic,5
2026-01-23 14:18:13,10832,warp-svc,0.999999,Normal Traffic,2
2026-01-23 14:18:19,10484,svchost,0.999993,Normal Traffic,2
2026-01-23 14:18:20,25652,tanksblitz,0.999997,Normal Traffic,384
2026-01-23 14:18:20,16272,Hiddify,0.999997,Normal Traffic,384
2026-01-23 14:18:23,22292,brave,0.999999,Normal Traffic,229
2026-01-23 14:18:24,16272,Hiddify,0.999999,Normal Traffic,14
2026-01-23 14:18:24,25652,tanksblitz,0.999999,Normal Traffic,14
2026-01-23 14:18:33,25188,Telegram,0.999999,Normal Traffic,3
2026-01-23 14:18:34,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:18:44,25652,tanksblitz,0.999998,Normal Traffic,541
2026-01-23 14:18:44,25652,tanksblitz,1.000000,Normal Traffic,66
2026-01-23 14:18:44,25652,tanksblitz,0.999999,Normal Traffic,210
2026-01-23 14:18:44,16272,Hiddify,0.999999,Normal Traffic,211
2026-01-23 14:18:44,25652,tanksblitz,0.999998,Normal Traffic,35
2026-01-23 14:18:44,16272,Hiddify,0.999999,Normal Traffic,35
2026-01-23 14:18:44,25652,ExitedProcess,0.999994,Normal Traffic,2
2026-01-23 14:18:44,16272,Hiddify,0.999999,Normal Traffic,2
2026-01-23 14:18:44,25652,ExitedProcess,0.999991,Normal Traffic,3
